Word,Score
seirs,5.290357398
nalas,4.969959688
stair,5.575986402
meath,4.956242692
aggry,3.716133301
dirls,5.396575441
stole,5.586850269
borna,5.009216552
onery,4.887467238
press,4.810087559
goody,3.675960719
dilli,3.293049035
snows,4.208330871
belar,5.237479968
droit,5.033634523
diker,4.865750653
smirs,4.611158047
plows,4.649656433
grime,4.833688553
swink,4.354336773
grece,4.171706301
puers,5.317573681
chirr,3.802394843
harms,5.251692554
kinos,5.071940491
capas,4.595131946
traps,5.44651438
scall,4.455353069
goban,4.51346176
risen,5.575721365
lunts,5.110047921
moors,4.685759436
brits,5.174380866
coned,5.010693068
shchi,3.74464534
viand,4.461906554
maize,4.674838014
runch,4.193402362
trefa,4.939084315
pavis,4.884560892
rownd,4.442489629
ulpan,4.551463071
nixes,4.890635212
yeast,5.364351314
taata,3.161421649
forze,4.316117641
waurs,5.135333296
suede,4.69857233
abaca,3.074616326
ferny,4.618040046
cered,4.568441002
teres,5.375543509
ocker,4.620196431
gouks,4.63099628
doyen,4.922188429
epoxy,3.792967967
clown,4.1291014
zoned,4.494029967
lieve,4.099894076
lazos,4.95951877
novae,4.85104086
yourn,4.647365586
piton,4.717730686
gabby,3.469390111
carom,4.931391025
retag,5.170340703
domed,4.20673765
grosz,4.225948953
hussy,3.703708331
cymae,4.738683864
ident,4.730139736
coral,5.159631817
emmer,3.495347108
sally,4.6693333
sdayn,4.873488262
sayst,4.646168538
makar,4.121451023
cutto,3.815681223
loafs,5.201965305
pokal,4.622408772
myoid,4.412629402
ritts,4.737450184
skyre,4.942110104
blink,4.137959017
aided,4.556355768
earls,5.926625009
ratel,5.619630101
pages,5.455693941
mzees,4.142517545
uncoy,4.143641312
divot,4.271884701
jerks,4.645270149
guars,5.252503502
ducts,4.752243095
films,4.648994304
anear,4.71054608
deice,4.426293517
dints,5.198100262
nucha,4.232198131
couth,4.358122892
spade,5.35257226
twats,4.330042766
gruel,4.880275209
etape,4.417329734
lobus,4.934199004
fecks,4.484013599
stupa,4.930147771
shark,4.924760091
rifte,4.919500341
bowat,4.426776555
zlote,4.591595577
hamza,3.298903256
conks,4.832242762
shops,4.285345702
lowes,5.337601414
rills,4.744994786
kooks,3.575272694
pyxis,4.043141844
robes,5.587140775
reais,6.049777633
carob,4.820976403
oumas,5.149239668
kithe,4.59498812
teggs,4.439799723
swops,4.0696381
blubs,3.930082914
areal,4.799116744
recce,3.749725669
hance,4.975303445
syker,5.011915991
helot,4.997350032
fives,4.659832158
frugs,4.432741902
gauje,4.293479459
cawed,4.714611193
uveas,4.898361732
murti,4.646846689
kerns,5.372828403
gaily,4.804140397
swack,4.33714074
meynt,4.641144608
manto,4.951867978
clipt,4.450136854
blimy,4.129849979
alary,4.363583708
benni,4.061062927
grate,5.303315077
horas,5.565152764
slice,5.41782656
verst,4.939889776
grrrl,3.104025441
momma,3.237831325
wheal,4.544016515
ratoo,4.590640689
torta,4.67320389
nears,5.905220534
ogmic,3.91563912
stums,4.187872208
laiks,5.37790572
lanes,5.971303767
klutz,3.583466221
ursid,4.914555916
spies,4.932855376
yulan,4.668394286
amaut,3.996287169
lordy,4.795152535
slush,4.125505457
whits,4.580947504
ensue,4.396138915
owing,3.955201431
massy,4.252877457
spaza,3.805532486
laces,5.758356998
jimpy,3.44202491
tarok,5.068210123
feast,5.192137189
novum,3.821718762
entry,4.738006899
nieve,4.003319193
cotes,5.605552779
lemel,3.728372566
erose,4.89348763
blets,5.200111193
gogga,3.114913674
setts,4.328682843
chars,5.13098512
abaci,3.7689217
pooch,3.559036118
mopes,5.350900987
pippy,2.780984223
katal,4.204565018
corer,4.6342248
xylan,3.999126922
toads,5.545999469
dubbo,3.398162779
naked,4.920246989
fungi,3.819398626
haulm,4.497420197
chick,3.13549247
snyes,4.717451362
hitch,3.492627988
mpret,4.892262856
navew,4.333699289
crypt,4.207484983
range,5.282784166
nicad,4.738223416
meril,5.171553652
adage,4.214602113
mogul,4.257064848
assot,4.480640458
crapy,4.604650533
natis,5.604819152
hokku,3.244886318
lowns,4.888151652
valet,4.999348009
areca,4.551708606
riced,5.028130501
morel,5.311727345
gales,5.729136952
bakra,3.991909844
pohed,4.669445814
skirr,4.27779615
comus,4.831011092
apgar,3.950099235
ruche,4.575816907
sworn,4.855275302
begot,4.592444835
horme,4.987533776
coati,5.027857818
viola,4.631947051
karri,4.273233048
deids,4.751492786
ksars,4.581684433
donsy,4.832719118
sulph,4.586769528
clint,4.635866644
fugle,4.25621658
drape,5.205634923
drant,5.064123716
apish,4.747731355
thuja,3.841964765
agita,4.109992114
relax,4.782120098
wited,4.671999336
horsy,4.866940525
reefy,4.021007402
lunch,4.08192845
scuft,4.261920687
waded,4.12499804
ozone,3.74611779
shura,5.103295566
obits,4.96556139
cebid,4.552743938
heirs,5.542518124
after,4.95761952
bunny,3.397830305
pulik,4.225871821
spoot,4.382642887
pylon,4.381166367
banns,4.521472681
biped,4.579035518
bunce,4.471629822
titty,3.203480676
andro,4.893791521
james,4.996784224
chewy,3.829885055
velar,4.939970822
lodge,4.837115558
pardi,4.975796599
alist,5.346120219
limps,4.858867248
paper,4.60557186
sprig,4.778624319
booed,4.271953955
chord,4.41902081
zonae,4.823867656
nurds,5.027145699
omber,4.659711788
chime,4.494484155
tinct,3.934779235
quota,4.143962238
orixa,4.419724002
drags,5.208785861
pivot,4.194600651
wifed,4.181272144
daces,5.593947655
ashes,4.809819737
argus,5.123287046
sente,5.095906126
dryas,5.255064866
anigh,4.399144318
dalle,4.710647948
damps,4.97804905
skeef,4.114236302
panty,4.774247404
spoom,4.078425036
kohls,4.74890537
untax,3.977428128
dildo,4.063686762
yanks,4.941499312
frowy,3.877363446
kotow,3.424092959
pithy,4.170362117
haugh,3.592063097
belah,4.85866075
zupan,3.930117646
senna,4.990821175
bykes,4.660432997
idled,4.162187173
anion,4.271264139
graft,4.424741079
knows,4.401472695
aghas,4.145274256
pursy,4.651252848
figgy,3.050724264
aimed,5.126091673
euros,5.52917699
poulp,3.800440637
etyma,4.523996062
brain,4.939522686
pross,4.678328413
nutsy,4.587307626
gerah,5.016094282
agley,4.879567031
antra,4.396356488
maple,5.084987388
pilow,4.303815598
vined,4.529971901
sober,5.510091721
finks,4.487582705
thous,4.951230947
tatts,4.079597807
shush,3.273438479
meffs,3.98772014
buoys,4.655930643
halfs,4.85406813
tubas,5.096854633
oxime,4.193334813
rebar,4.469422831
dedal,4.475463263
renos,5.747428777
nertz,4.519831348
estoc,4.795066121
unite,4.958403537
midgy,3.986383488
farms,5.051859971
jarul,4.379234457
leapt,5.225997354
mucky,3.651137555
chynd,3.844429395
knave,4.373451751
biddy,3.425919154
rayas,4.874906543
grins,5.093731045
raise,5.919736843
yeeds,4.569895508
brede,4.244362054
bowel,4.570938271
fedex,3.303086294
snare,5.835020926
idles,5.376700108
stoor,4.656182488
fluid,4.15417704
bobas,4.504386188
dower,4.827160864
prank,4.59283976
spina,5.168945984
roneo,4.757905826
wexed,3.333861702
pavid,4.320550151
neemb,3.864020547
uptie,4.743673197
emcee,3.382918302
snick,4.547512854
dance,5.145567713
eared,4.895504355
styme,4.885226459
pacey,4.910839061
dormy,4.592625256
tesla,5.631220112
tater,4.930810467
twins,4.801808416
mines,5.518589589
shend,4.965224587
ziffs,3.23635552
meson,5.161158941
forex,4.310742635
cools,4.60365706
veiny,4.410966317
troop,4.127610015
maxim,3.394391514
amain,4.169035647
baaed,4.524271259
aeons,5.843026969
sooky,4.161825698
grund,4.334398568
aides,5.766044575
rages,5.771715184
akene,4.377482714
hiply,4.207217941
rumps,4.735839231
globy,4.075434007
telae,5.037116852
spate,5.571163381
taboo,4.152236353
clads,5.164879388
blase,5.335789997
halma,4.0410969
yeuky,3.586042282
angas,4.459307277
abaka,2.970225628
slops,4.586195195
doles,5.709578336
dufus,3.650975099
reata,4.935440134
polar,5.157444627
ruble,4.827790841
locie,5.170132344
gaunt,4.712264816
mourn,4.680407389
koine,5.031124516
tomes,5.605529243
gluon,4.392955751
dears,5.865236013
kranz,4.099276505
scram,5.060041763
wrack,4.126382888
exode,3.600026924
banty,4.670759984
tilth,3.96050223
hakas,4.393670257
ungag,3.537614768
snipy,4.731979655
warez,4.538418638
wadis,5.058183127
shirr,4.40017275
fogou,3.257646811
harns,5.460907055
aunes,5.736377368
snead,5.48817955
quist,4.131036223
whoop,3.189220192
gigas,4.48083425
platt,4.183921578
butty,3.454892215
laths,5.276686385
cushy,4.153180748
woman,4.445342395
shine,5.311625793
legge,3.533209494
floss,4.28691914
sophy,4.596622762
raggs,4.562960791
jumps,3.85945492
smush,3.824140184
lemon,4.918389483
modal,4.814226631
brome,4.849874449
doges,5.328709439
ponty,4.576883133
slant,5.455091249
malam,3.542572872
toils,5.569646375
shaul,5.025480755
sechs,4.459576041
rugby,3.916267763
clout,4.579610357
seame,5.114691019
chirm,4.205629865
vigor,4.18202856
biont,4.714179645
luted,4.924765265
scaff,3.775401428
khoum,3.826129608
sumac,4.845625252
yealm,4.928422858
whirl,4.193170838
pesto,5.215288599
sloop,4.373237062
hairs,5.554954774
rhomb,4.086905133
gooks,4.111386638
pilei,4.363526171
maneh,5.021895978
exert,3.665617484
bolar,5.052058011
sawer,5.545301632
pupil,3.725581779
savin,4.98608177
world,4.572304231
groom,3.800202482
situp,4.852605335
rased,5.702536105
lance,5.271334177
sinew,5.196097344
melts,5.42176987
boysy,3.793470571
brass,4.742481354
soare,6.061395399
brods,5.024777527
baals,4.766786247
midis,4.230270495
plouk,4.186243483
couta,4.847999967
spayd,4.747281177
borgo,3.804135522
fiord,4.583287009
knoll,3.736407711
bints,5.02372524
burka,4.422132521
arled,5.437501938
alays,4.578636385
colin,4.811015552
brent,4.848949887
cruve,4.345633212
shets,4.666582272
pouch,4.073497557
bakes,5.298832327
veges,4.230036609
loots,4.802398955
babes,4.828887262
feare,4.625507922
jukes,4.393640996
shorl,5.090517693
cubeb,3.662874671
amens,5.388273837
strak,5.166502857
orval,4.554745451
dosai,5.261948776
afars,4.457760204
skate,5.434537508
pakka,3.11558912
loral,4.602020504
whity,3.952642227
grens,5.26834721
align,4.731411357
reast,5.781404281
sleer,5.115092461
plumy,4.007519438
loric,4.904091876
momus,4.233010349
cnida,4.660708938
buaze,4.286053357
phang,4.160989913
twang,4.181836989
knawe,4.49535104
choli,4.416248514
dried,4.523955693
gleba,4.609464722
gipsy,4.341374422
azyme,4.109938379
awned,4.762929637
hanky,4.328986623
gloss,4.46224979
melty,4.785392544
arson,5.386897612
sects,4.820751299
shove,4.748987521
atoke,4.994707358
ngoma,4.374435506
skran,5.15784631
luged,4.611134873
oping,4.179847095
deoxy,4.163131203
lolly,3.27763629
grice,4.845689592
hiant,4.907089004
teene,4.008974845
hazan,3.535933997
abler,5.121941687
argon,4.836830877
reiki,4.214894374
maqui,3.856320392
derry,4.289670447
erode,4.535601791
shule,5.150904259
hinny,3.655409136
conto,4.069223814
tilly,4.044565242
larns,5.705750266
walds,5.008733471
tungs,4.781814512
dirks,5.041573609
peaze,4.044539848
vocal,4.359643651
began,4.722296319
dopes,5.413306061
bolix,4.004779095
mucin,4.234628755
piers,5.544611245
metis,5.456676312
kibla,4.464193919
spets,4.673023762
dated,4.605440845
sigma,4.932428477
gride,4.916192442
uprun,3.594023093
fitna,4.608400947
thagi,4.474225808
uteri,4.865514753
dargs,5.32568638
yogee,4.295846331
unmix,3.532573912
cloye,4.79903264
stear,5.71524871
saved,5.158532616
stake,5.363425294
taxer,4.89120192
kokam,3.726498829
arena,4.75257827
fleas,5.298273613
sated,5.764406874
flics,4.60586911
prose,5.402023023
shall,4.464939187
spile,5.390047993
sidle,5.521885998
jomon,3.233832701
filet,4.894181833
fayne,4.75396165
bices,5.198728644
bufos,4.413347623
welts,5.177540869
freer,3.572617925
tassa,4.09424357
krill,3.920821624
glean,4.964027666
umiak,4.284942255
terse,5.09721694
fatal,4.081202244
spuer,5.264639115
agene,4.385628551
tuans,5.436680977
refry,3.85256212
yangs,4.962018495
gulps,4.604676923
white,4.522463611
ogees,4.700156568
redes,5.07865636
feats,5.42490473
coots,4.595634836
phare,5.072789747
zoeae,4.251126771
rived,4.652143737
kebob,3.638299353
garre,4.700826555
plant,4.837430289
katas,4.680505434
clats,5.35072586
alike,5.119839421
romal,5.049470831
scrub,4.49240141
talky,4.679793348
alone,5.405626564
drink,4.471619119
agone,5.008393002
denet,4.598308952
myrrh,3.458250178
agood,3.942811228
spice,5.10706195
xylic,3.543879699
gongs,4.233203914
pical,4.707827109
looks,4.428880978
dabba,3.215882659
ariel,5.623601429
tango,4.845125398
spacy,4.739403123
ngwee,3.766382919
grits,5.174022382
laves,5.38896325
plane,5.205472759
dinna,4.22738239
asses,4.378624573
gangs,4.424425766
cacky,3.581800983
humas,4.905655287
bytes,5.032760112
netty,4.14643625
bigae,4.878011692
riant,5.303256517
pepla,4.365146861
witch,3.844357125
kepis,5.074501572
moots,4.580876766
ditzy,3.84605794
smoke,5.020395291
shaya,4.234514938
gynie,4.654105061
sluit,5.181314326
assay,3.60197124
corks,5.029720009
mools,4.591898115
while,4.520064794
eusol,5.11345752
goads,5.2255379
cowls,4.744591597
glogg,2.862961765
covey,4.361628844
slips,4.557926646
loran,5.299538542
panne,4.561482569
clods,4.996654826
goels,5.408560279
seron,5.73255003
carle,5.524515223
shied,5.24384933
dowed,3.950112234
lulus,3.58706081
hakus,4.809122311
erbia,5.026432535
arish,5.162044525
oboli,3.764409878
axing,3.908431205
stave,5.095230473
vires,5.330113974
dukka,3.556417871
pappi,3.227051886
jehus,4.31109326
spivs,3.869861536
exing,3.810595395
shans,4.655259206
bylaw,4.017906324
incus,4.661449864
peeoy,4.273941984
ferry,3.940561062
narre,4.910849352
hoggs,3.969901119
polio,4.179720276
shive,4.724425925
omega,4.589430244
shool,4.352033772
beach,4.562338598
coals,5.526587025
grays,5.042746242
ledge,4.191668272
kitty,3.638962475
fools,4.326881455
trows,5.007753183
refer,3.589390726
afros,5.17322761
grant,4.88023878
furca,4.364128587
epoch,4.212550964
bride,4.919753117
vivas,4.125354651
dovie,4.650546167
wiser,5.14440432
lyard,4.831996155
sohur,4.99374366
vases,4.794374587
climb,4.02128484
pisky,4.339534209
shook,3.993434575
vials,5.084319028
yeads,5.397121921
thrae,5.366081299
serin,5.740886655
fango,4.332188167
puffy,2.884095866
owies,5.230321118
tophi,4.401977488
offie,3.790740249
arhat,4.271690773
salps,4.861868243
saves,4.840985121
kandy,4.449941234
antre,5.398555077
bozos,3.721435936
ulyie,4.76016973
siver,5.173536368
mudge,4.310916042
roles,5.941958663
seton,5.562107
ovoli,3.523889912
therm,4.607989697
strut,4.362439907
talls,4.937074588
clept,4.612900833
salix,4.926656285
voulu,3.366844261
siker,5.406915568
vichy,3.512107709
icons,4.985361751
rowth,4.316043066
piped,4.119205689
ganja,3.431489191
larum,4.875030353
zurfs,4.072333525
daurs,5.485982898
chews,4.452960896
loess,5.091196735
kehua,4.466961934
brink,4.278950877
advew,4.032543172
kelly,3.90799221
cento,4.988130732
teems,4.817947509
tsadi,5.002587409
ovens,4.830479171
reiks,5.461742183
aliya,4.195203271
etnas,5.534933808
takin,4.851349836
jeels,4.318098647
tribe,5.075319495
pulls,4.230938268
strad,5.401492687
start,4.757447354
front,4.546857056
pokey,4.589550677
veena,4.182338708
arpen,5.266447273
sarky,5.176460606
enemy,3.774990272
benes,4.845869454
firer,4.291717207
maria,4.593022987
toros,4.957890738
merit,5.218790459
hoyle,4.811658506
pangs,5.037413285
cutes,5.330598011
palet,5.405134795
tacho,4.62545077
viers,5.139335194
fanos,5.174737324
wimps,4.375709277
puffs,3.521918382
nosed,5.339922771
boeuf,4.231882343
pixel,4.332245218
allyl,3.202264703
mincy,4.215238267
tapes,5.768710468
afoot,3.918195684
obese,4.391793416
animi,3.948410158
goosy,4.029866804
missa,4.427115574
jagra,3.568375582
gator,5.046128252
neafe,4.387552285
korat,5.074846421
squat,4.488372482
nanos,4.860851674
pulis,5.051557756
seder,5.008113479
rayne,5.346115538
briny,4.470437402
alums,5.099831431
licit,3.943394044
heled,4.325722872
curse,5.215568538
visto,4.586568723
keeno,4.258345418
token,4.960088624
lader,5.437829017
pilum,4.270206051
yapon,4.651067222
levee,3.427518746
remap,5.002863601
chela,4.791145621
niter,5.296201479
truss,4.655503838
spent,5.133031886
retem,4.557169033
micra,4.787482893
label,4.446717551
slain,5.509047398
elute,4.353378665
gooey,4.229915968
skirl,4.935361934
relit,5.379027785
thuya,4.3371774
chana,3.899075929
crits,5.284742471
edits,5.237334824
emend,3.853677007
bourg,4.294378036
spike,5.002675927
maise,5.589207227
borty,4.67875324
jibes,4.655655495
modem,4.12576632
phone,4.749235693
merse,4.855836123
fryer,3.853040525
speos,4.76054322
prest,5.194677941
tramp,4.687354956
yawey,4.000003688
lever,4.187093178
varia,4.213713127
plaas,4.77188798
yarta,4.491643824
saics,4.939161344
tinge,4.942973382
betid,4.773932834
lotus,5.267144867
fillo,3.774300297
liter,5.371113166
hikoi,3.555401897
gleys,4.876576075
gybes,4.703998159
aleye,4.533152012
kamas,4.449715047
slaes,5.406889832
fordo,3.809858417
blees,4.804122328
withe,4.475129554
potch,4.184589539
incel,4.7957827
